sp|Q9SA41|MCA8_ARATH	CD
sp|Q9FYE1|MCA9_ARATH	CD
tr|Q64CN1|Q64CN1_9ARCH	SE
tr|A0A5E4IKZ6|A0A5E4IKZ6_9ARCH	CD
tr|A0A5E4J6C8|A0A5E4J6C8_9ARCH	CE
tr|A0A2H4VC42|A0A2H4VC42_9EURY	CD
tr|A0A089ZFG5|A0A089ZFG5_METFO	CD
tr|A0A0F8G904|A0A0F8G904_METMZ	CE
tr|E3GW32|E3GW32_METFV	CE
tr|A0A2I0PYW8|A0A2I0PYW8_9EURY	CD
tr|A0A3N5MRA2|A0A3N5MRA2_9EURY	CD
tr|A0A347ANM5|A0A347ANM5_9EURY	CD
tr|K2RSG7|K2RSG7_METFP	CD
tr|A0A1F9YNP5|A0A1F9YNP5_9EURY	TD
tr|A0A1V4TJB4|A0A1V4TJB4_9EURY	CD
tr|A0A090I2P8|A0A090I2P8_METFO	CD
tr|A0A315XF02|A0A315XF02_9EURY	CE
tr|A0A315XCX5|A0A315XCX5_9EURY	SE
tr|A0A1V4YFK7|A0A1V4YFK7_9EURY	CD
tr|A0A497KDF4|A0A497KDF4_9ARCH	CD
tr|A0A347AGH5|A0A347AGH5_9EURY	CG
tr|A0A2H4VH15|A0A2H4VH15_9EURY	CD
tr|A0A484I6U3|A0A484I6U3_9ARCH	CD
tr|A0A524LA19|A0A524LA19_THOAR	CD
tr|A0A662L8Q0|A0A662L8Q0_9EURY	SE
tr|A0A662L5L7|A0A662L5L7_9EURY	AE
tr|A0A0E3KWL4|A0A0E3KWL4_9EURY	CD
tr|W7M7T8|W7M7T8_GIBM7	SD
tr|A0A0H5C3D4|A0A0H5C3D4_CYBJN	SD
tr|A0A0C4DUD8|A0A0C4DUD8_MAGP6	SD
tr|A0A0C4EA08|A0A0C4EA08_MAGP6	SD
tr|A0A175VUI3|A0A175VUI3_9PEZI	SD
tr|X0AW83|X0AW83_FUSOX	SD
tr|A0A0C4EF34|A0A0C4EF34_MAGP6	CE
tr|A0A4S3JRI9|A0A4S3JRI9_9EURO	SD
tr|X0LII7|X0LII7_FUSOX	SD
tr|X0JYM2|X0JYM2_FUSOX	SD
tr|A0A4S9E4I5|A0A4S9E4I5_AURPU	SD
tr|A0A4S8SIL2|A0A4S8SIL2_AURPU	SD
tr|A0A1A7MTW3|A0A1A7MTW3_AURPU	SD
tr|A0A4S9S0B2|A0A4S9S0B2_AURPU	SD
tr|X2C1T2|X2C1T2_9EURO	SD
tr|A0A366QLK9|A0A366QLK9_GIBMO	SD
tr|X2C1L5|X2C1L5_9EURO	SD
tr|A0A4T0D8Y8|A0A4T0D8Y8_AURPU	SD
tr|A0A177DDR2|A0A177DDR2_ALTAL	CD
tr|A0A2J8EA78|A0A2J8EA78_VERDA	SD
tr|A0A1D8NLX2|A0A1D8NLX2_YARLL	CD
tr|W9JA07|W9JA07_FUSOX	SD
tr|A0A1R1XDM3|A0A1R1XDM3_9FUNG	CD
tr|I1RXX8|I1RXX8_GIBZE	SD
tr|X0CTB5|X0CTB5_FUSOX	SD
tr|A0A098E512|A0A098E512_GIBZE	CE
tr|X0IMP9|X0IMP9_FUSOX	SD
tr|A0A2T9Z4S0|A0A2T9Z4S0_9FUNG	CD
tr|A0A4Q4PKD4|A0A4Q4PKD4_9PLEO	SD
tr|A0A4Q4MEU0|A0A4Q4MEU0_9PLEO	CD
tr|A0A2W1GIU6|A0A2W1GIU6_9PLEO	SD
tr|A0A2W1I068|A0A2W1I068_9PLEO	SD
tr|J3NMH6|J3NMH6_GAET3	SD
tr|J3NV87|J3NV87_GAET3	SD
tr|J3PGA7|J3PGA7_GAET3	CE
tr|A0A2U1JF51|A0A2U1JF51_9FUNG	CD
tr|A0A2W1H5Q5|A0A2W1H5Q5_9PLEO	CD
tr|A0A2H3T2T4|A0A2H3T2T4_FUSOX	SD
tr|A0A2H3TA37|A0A2H3TA37_FUSOX	SD
tr|A0A5C1DW40|A0A5C1DW40_CANAR	CD
tr|A0A5N6FRG7|A0A5N6FRG7_PETAA	SD
tr|A0A420PS66|A0A420PS66_FUSOX	SD
tr|A0A0L0SX67|A0A0L0SX67_ALLM3	CD
tr|A0A229XF15|A0A229XF15_9EURO	SD
tr|A0A0L0T2Y1|A0A0L0T2Y1_ALLM3	CD
tr|A0A061HDE2|A0A061HDE2_BLUGR	SD
tr|A0A2H3H471|A0A2H3H471_GIBZA	SD
tr|A0A365N738|A0A365N738_GIBIN	SD
tr|A0A2H3HSK0|A0A2H3HSK0_GIBZA	CE
tr|X2C264|X2C264_PENCA	SD
tr|B5BLM5|B5BLM5_ALLAR	CD
tr|A0A061HBZ6|A0A061HBZ6_BLUGR	SD
tr|X2C1T5|X2C1T5_PENCA	SD
tr|A0A2H3FZJ7|A0A2H3FZJ7_GIBZA	SD
tr|U5HDC4|U5HDC4_USTV1	CD
tr|A0A4T0PMY0|A0A4T0PMY0_9BASI	CD
tr|A0A166F218|A0A166F218_9AGAM	CD
tr|A0A3M7A3G8|A0A3M7A3G8_HORWE	CD
tr|A0A3M7IP80|A0A3M7IP80_HORWE	SD
tr|A0A0F7SA50|A0A0F7SA50_9BASI	CD
tr|A0A3M7FBX9|A0A3M7FBX9_HORWE	SD
tr|A0A4T0LJM3|A0A4T0LJM3_9BASI	CD
tr|A0A3M7EAG4|A0A3M7EAG4_HORWE	CD
tr|W9PI02|W9PI02_FUSOX	SD
tr|A0A4T0NK48|A0A4T0NK48_9BASI	SD
tr|A0A166THX0|A0A166THX0_9PEZI	SD
tr|A0A5N6HJH1|A0A5N6HJH1_9EURO	SD
tr|A0A2I1FBF4|A0A2I1FBF4_9GLOM	CD
tr|A0A0I9XRA9|A0A0I9XRA9_GIBFU	SD
tr|A0A2N5TVJ7|A0A2N5TVJ7_9BASI	CD
tr|A0A2I1E8G3|A0A2I1E8G3_9GLOM	CD
tr|A0A0J9V412|A0A0J9V412_FUSO4	SD
tr|A0A0D2XQ04|A0A0D2XQ04_FUSO4	SD
tr|A0A162Q083|A0A162Q083_9PEZI	SD
tr|A0A179FPC8|A0A179FPC8_PURLI	SD
tr|A0A0I9Y8H5|A0A0I9Y8H5_GIBFU	SD
tr|A0A1D2JHR8|A0A1D2JHR8_PARBR	SD
tr|A0A5B0N589|A0A5B0N589_PUCGR	CD
tr|B2VLF2|B2VLF2_PODAN	SD
tr|X2C272|X2C272_PENRO	SD
tr|X2C1E9|X2C1E9_PENRO	SD
tr|A0A1Z1C4B7|A0A1Z1C4B7_CLAUC	SD
tr|A0A559LDN6|A0A559LDN6_FUSOX	SD
tr|W9KYE4|W9KYE4_FUSOX	SD
tr|A0A094F3K5|A0A094F3K5_9PEZI	SD
tr|A0A0F8U507|A0A0F8U507_9EURO	SD
tr|A0A5C3EWP2|A0A5C3EWP2_9BASI	CD
tr|A0A6A6W9F4|A0A6A6W9F4_9PEZI	SD
tr|A0A5C5FSD2|A0A5C5FSD2_9BASI	CD
tr|A0A0L0USB6|A0A0L0USB6_9BASI	CD
tr|A0A0F8WTJ2|A0A0F8WTJ2_9EURO	SD
tr|A0A0D0CU74|A0A0D0CU74_9AGAR	CD
tr|A0A1V6XXB0|A0A1V6XXB0_PENNA	SD
tr|A0A370PLM5|A0A370PLM5_ASPPH	SD
tr|A0A0C3PLE2|A0A0C3PLE2_PISTI	CD
tr|A0A1V6YVR8|A0A1V6YVR8_PENNA	SD
tr|A0A0C3N8P7|A0A0C3N8P7_PISTI	CD
tr|A0A370PGL2|A0A370PGL2_ASPPH	SD
tr|B0E252|B0E252_LACBS	CD
tr|B0DDA2|B0DDA2_LACBS	SE
tr|A0A4Z1HQE6|A0A4Z1HQE6_9HELO	SD
tr|B0CVI1|B0CVI1_LACBS	CD
tr|A0A4V4LSW3|A0A4V4LSW3_9BASI	CD
tr|A0A0D0BSH8|A0A0D0BSH8_9AGAR	CD
tr|A0A1E3K796|A0A1E3K796_9TREE	CD
tr|A0A072Q4J9|A0A072Q4J9_9EURO	SD
tr|X0MZ82|X0MZ82_FUSOX	SD
tr|X0MF83|X0MF83_FUSOX	SD
tr|A0A1E3IB85|A0A1E3IB85_9TREE	CD
tr|A0A061H609|A0A061H609_9BASI	CD
tr|A0A1L7VFH5|A0A1L7VFH5_FUSPR	SD
tr|A0A2L2TTX2|A0A2L2TTX2_9HYPO	SD
tr|N4X5M6|N4X5M6_COCH4	SD
tr|A0A0L8VHF1|A0A0L8VHF1_9SACH	SD
tr|A0A1L7V8H1|A0A1L7V8H1_FUSPR	SD
tr|A0A2L2T9K9|A0A2L2T9K9_9HYPO	SD
tr|X2C1L6|X2C1L6_9EURO	SD
tr|A0A5M3YW45|A0A5M3YW45_ASPTE	SD
tr|A0A5M3YZC1|A0A5M3YZC1_ASPTE	SD
tr|X0KCF8|X0KCF8_FUSOX	SD
tr|X0JPI6|X0JPI6_FUSOX	SD
tr|A0A177DXH1|A0A177DXH1_ALTAL	SD
tr|A0A4Q4NWR9|A0A4Q4NWR9_ALTAL	SD
tr|N4WWS8|N4WWS8_COCH4	CD
tr|A0A4U0VQ71|A0A4U0VQ71_9BASI	CD
tr|W7I3Y3|W7I3Y3_9PEZI	SD
tr|A0A428Q9Z4|A0A428Q9Z4_9HYPO	SD
tr|A0A428Q909|A0A428Q909_9HYPO	SD
tr|A0A2Z6QS21|A0A2Z6QS21_9GLOM	CD
tr|A0A428PNF7|A0A428PNF7_9HYPO	CE
tr|A0A2Z6SCK0|A0A2Z6SCK0_9GLOM	CD
tr|W7HZA0|W7HZA0_9PEZI	SD
tr|A7TKS2|A7TKS2_VANPO	SD
tr|A0A0F7ZPP5|A0A0F7ZPP5_9HYPO	SD
tr|A0A1E4RMT1|A0A1E4RMT1_9ASCO	CD
tr|A0A1Y2EZI9|A0A1Y2EZI9_9BASI	CD
tr|A0A137PAU3|A0A137PAU3_CONC2	CD
tr|A0A067M7I3|A0A067M7I3_9AGAM	CE
tr|A0A0F7ZHC6|A0A0F7ZHC6_9HYPO	SD
tr|A7TQC0|A7TQC0_VANPO	SD
tr|A0A1R1X020|A0A1R1X020_9FUNG	CD
tr|A0A2N1JAS4|A0A2N1JAS4_9BASI	CD
tr|A0A067NC13|A0A067NC13_9AGAM	CD
tr|A0A067MVL9|A0A067MVL9_9AGAM	CD
tr|A0A1E4RDN6|A0A1E4RDN6_9ASCO	CD
tr|A0A2K0WQ37|A0A2K0WQ37_GIBNY	SD
tr|A0A1E4RID8|A0A1E4RID8_9ASCO	CD
tr|A0A1R1Y6R9|A0A1R1Y6R9_9FUNG	CD
tr|A0A1R1Y746|A0A1R1Y746_9FUNG	CD
tr|A0A2K0WTY2|A0A2K0WTY2_GIBNY	SD
tr|A0A1R1X034|A0A1R1X034_9FUNG	CD
tr|A0A067N0Z1|A0A067N0Z1_9AGAM	CG
tr|A0A067MVM2|A0A067MVM2_9AGAM	CD
tr|A0A1Y2G2L0|A0A1Y2G2L0_9BASI	CD
tr|A0A137PAY3|A0A137PAY3_CONC2	CD
tr|A0A194S9G8|A0A194S9G8_RHOGW	SD
tr|A0A067NCZ1|A0A067NCZ1_9AGAM	CG
tr|A0A1Y2G3T7|A0A1Y2G3T7_9BASI	CD
tr|A0A0F7ZW91|A0A0F7ZW91_9HYPO	CE
tr|A0A067N3X3|A0A067N3X3_9AGAM	CG
tr|A0A0F7ZIN6|A0A0F7ZIN6_9HYPO	CE
tr|A0A067MQE4|A0A067MQE4_9AGAM	CE
tr|A0A2J6TIG1|A0A2J6TIG1_9HELO	CD
tr|U4LW63|U4LW63_PYROM	SD
tr|U4LKW5|U4LKW5_PYROM	SN
tr|A0A364N508|A0A364N508_9PLEO	SD
tr|A0A2B7Z0U8|A0A2B7Z0U8_9EURO	SD
tr|A0A397G9S0|A0A397G9S0_9EURO	SD
tr|A0A0C3FZH0|A0A0C3FZH0_9AGAM	CE
tr|A0A2J6TW14|A0A2J6TW14_9HELO	SD
tr|A0A0C3B3D8|A0A0C3B3D8_9AGAM	CE
tr|G3JF14|G3JF14_CORMM	SD
tr|U4LGM9|U4LGM9_PYROM	CV
tr|A0A0C3F722|A0A0C3F722_9AGAM	CD
tr|U4LU39|U4LU39_PYROM	CG
tr|A0A0C3BLZ6|A0A0C3BLZ6_9AGAM	CD
tr|A0A2J6SWK5|A0A2J6SWK5_9HELO	CD
tr|T0M6R2|T0M6R2_COLGC	SD
tr|A0A0P7AEU7|A0A0P7AEU7_9HYPO	SD
tr|G3JEL6|G3JEL6_CORMM	CD
tr|A0A397H0S6|A0A397H0S6_9EURO	SD
tr|G3J427|G3J427_CORMM	SD
tr|T0K193|T0K193_COLGC	SD
tr|A0A2J6T6I6|A0A2J6T6I6_9HELO	CD
tr|A0A0P7AG63|A0A0P7AG63_9HYPO	SD
tr|A0A0C3FQB7|A0A0C3FQB7_9AGAM	CD
tr|A0A0C3G890|A0A0C3G890_9AGAM	CE
tr|A0A0C3BBH2|A0A0C3BBH2_9AGAM	CE
tr|A0A0C3G165|A0A0C3G165_9AGAM	CE
tr|A0A0C3EZS3|A0A0C3EZS3_9AGAM	YD
tr|A0A2J6SKP1|A0A2J6SKP1_9HELO	CE
tr|A0A364NA16|A0A364NA16_9PLEO	CD
tr|A0A2T4A5X5|A0A2T4A5X5_TRIHA	SD
tr|A0A2C5Z9N6|A0A2C5Z9N6_9HYPO	SD
tr|A0A179FNM3|A0A179FNM3_METCM	SD
tr|A0A3E2HHA6|A0A3E2HHA6_SCYLI	SD
tr|C7Z380|C7Z380_NECH7	CE
tr|C7YP68|C7YP68_NECH7	SD
tr|A0A2T3ZWV1|A0A2T3ZWV1_TRIHA	SD
tr|A0A6A5YVK0|A0A6A5YVK0_9PLEO	CD
tr|A0A3E2H6V4|A0A3E2H6V4_SCYLI	CD
tr|A0A194VMK1|A0A194VMK1_9PEZI	CD
tr|A0A3E2GS91|A0A3E2GS91_SCYLI	SD
tr|A0A194WC53|A0A194WC53_9PEZI	SD
tr|A0A194W859|A0A194W859_9PEZI	SD
tr|C7YSH7|C7YSH7_NECH7	SD
tr|A0A6A5ZQX5|A0A6A5ZQX5_9PLEO	SD
tr|A0A179F3E2|A0A179F3E2_METCM	SD
tr|G8JXJ6|G8JXJ6_ERECY	SD
tr|A0A165CCC5|A0A165CCC5_9APHY	CD
tr|A0A165EC93|A0A165EC93_9APHY	CD
tr|E3RYC9|E3RYC9_PYRTT	CD
tr|G0WBE4|G0WBE4_NAUDC	SD
tr|A0A1L7X8J5|A0A1L7X8J5_9HELO	CD
tr|G0WB59|G0WB59_NAUDC	SD
tr|A0A0E9N9U9|A0A0E9N9U9_SAICN	CD
tr|A0A1L7WXE7|A0A1L7WXE7_9HELO	SD
tr|A0A165EHP8|A0A165EHP8_9APHY	CE
tr|A0A165DBB2|A0A165DBB2_9APHY	CG
tr|A0A165DB75|A0A165DB75_9APHY	CG
tr|A0A238FKG8|A0A238FKG8_9BASI	CD
tr|A0A165D1C9|A0A165D1C9_9APHY	CE
tr|E3S224|E3S224_PYRTT	SD
tr|A0A165EHS8|A0A165EHS8_9APHY	CE
tr|A0A1L7XNJ0|A0A1L7XNJ0_9HELO	CD
tr|A0A4Y7T5D2|A0A4Y7T5D2_9AGAR	CD
tr|A0A4Y7SKF4|A0A4Y7SKF4_9AGAR	CD
tr|S7RMG5|S7RMG5_GLOTA	CE
tr|G2QII3|G2QII3_MYCTT	SD
tr|A0A162RUB4|A0A162RUB4_MUCCL	CD
tr|S7PZX3|S7PZX3_GLOTA	CD
tr|S7RGJ6|S7RGJ6_GLOTA	CD
tr|A0A168LZE6|A0A168LZE6_MUCCL	CD
tr|A0A168LA45|A0A168LA45_MUCCL	CD
tr|A0A5N6H5L6|A0A5N6H5L6_ASPFL	SD
tr|A0A4Y7SIK7|A0A4Y7SIK7_9AGAR	CD
tr|A0A4Y7TKP8|A0A4Y7TKP8_9AGAR	CD
tr|A0A4Y7SFP0|A0A4Y7SFP0_9AGAR	CD
tr|G2QI32|G2QI32_MYCTT	SD
tr|A0A5N6GZW1|A0A5N6GZW1_ASPFL	SD
tr|A0A4Y7SZN5|A0A4Y7SZN5_9AGAR	CD
tr|A0A364MB64|A0A364MB64_ASPFL	SD
tr|A0A168HRB7|A0A168HRB7_MUCCL	CD
tr|A0A4Y7TST8|A0A4Y7TST8_9AGAR	TE
tr|A0A4Y7SLM6|A0A4Y7SLM6_9AGAR	CD
tr|M1WE66|M1WE66_CLAP2	SD
tr|A0A168MPF5|A0A168MPF5_MUCCL	CD
tr|M1W225|M1W225_CLAP2	SD
tr|A0A364M4R2|A0A364M4R2_ASPFL	SD
tr|A0A4Y7SIS1|A0A4Y7SIS1_9AGAR	CD
tr|A0A4Y7SES1|A0A4Y7SES1_9AGAR	CD
tr|A0A4Y7S3U5|A0A4Y7S3U5_9AGAR	AE
tr|A0A4Y7TNL2|A0A4Y7TNL2_9AGAR	AE
tr|A0A074X5X6|A0A074X5X6_9PEZI	SD
tr|A0A6G1MC94|A0A6G1MC94_ARTOL	SD
tr|A0A2B7WUJ7|A0A2B7WUJ7_9EURO	SD
tr|A0A6G1MMU3|A0A6G1MMU3_ARTOL	SD
tr|A0A397UKB4|A0A397UKB4_9GLOM	CD
tr|A0A397W5I0|A0A397W5I0_9GLOM	CD
tr|A0A397US85|A0A397US85_9GLOM	CD
tr|A0A4Z0Y057|A0A4Z0Y057_ARTOL	SD
tr|A0A0B7JWE4|A0A0B7JWE4_BIOOC	SD
tr|A0A1E3BRA3|A0A1E3BRA3_9EURO	SD
tr|A0A4Z0XRT1|A0A4Z0XRT1_ARTOL	SD
tr|A0A0B7JV81|A0A0B7JV81_BIOOC	SD
tr|A0A397TXN8|A0A397TXN8_9GLOM	CD
tr|A0A4Z0XB51|A0A4Z0XB51_ARTOL	CE
tr|A0A074WEU9|A0A074WEU9_9PEZI	CD
tr|A0A4S4L8Y1|A0A4S4L8Y1_9AGAM	CD
tr|A0A5N7ACX0|A0A5N7ACX0_9EURO	SD
tr|A0A507C3V5|A0A507C3V5_9FUNG	CD
tr|G9N2V1|G9N2V1_HYPVG	SD
tr|K5XL21|K5XL21_AGABU	CD
tr|K5W5Q2|K5W5Q2_AGABU	CE
tr|A0A319D282|A0A319D282_9EURO	SD
tr|K5VKY0|K5VKY0_AGABU	CE
tr|A0A2N3NBV1|A0A2N3NBV1_9PEZI	SD
tr|G9MQK5|G9MQK5_HYPVG	SD
tr|A0A507C930|A0A507C930_9FUNG	CD
tr|A0A5N6ZLY5|A0A5N6ZLY5_9EURO	SD
tr|A0A2N3MY32|A0A2N3MY32_9PEZI	SD
tr|K5WTL9|K5WTL9_AGABU	CD
tr|A0A2N3N3X0|A0A2N3N3X0_9PEZI	SV
tr|A0A507BZN9|A0A507BZN9_9FUNG	CD
tr|A0A2N0QZ52|A0A2N0QZ52_9GLOM	CD
tr|A0A1X2HC90|A0A1X2HC90_SYNRA	CD
tr|A0A1X2HGW5|A0A1X2HGW5_SYNRA	CD
tr|A0A319EMF4|A0A319EMF4_ASPSB	SD
tr|A0A2I1G7B0|A0A2I1G7B0_9GLOM	CD
tr|A0A2I1GHB9|A0A2I1GHB9_9GLOM	CD
tr|A0A319EEG5|A0A319EEG5_ASPSB	SD
tr|A0A319ESU9|A0A319ESU9_ASPSB	--
tr|A0A507DI45|A0A507DI45_9FUNG	CD
tr|A0A1X2HP61|A0A1X2HP61_SYNRA	CD
tr|A0A0C2IN30|A0A0C2IN30_9PEZI	SD
tr|A0A2N1MK78|A0A2N1MK78_9GLOM	CD
tr|N1QCL6|N1QCL6_PSEFD	CD
tr|A0A1L0B4K7|A0A1L0B4K7_9ASCO	CD
tr|K0K8F3|K0K8F3_WICCF	SD
tr|A0A507CMA9|A0A507CMA9_9FUNG	CD
tr|A0A2N1P210|A0A2N1P210_9GLOM	CD
tr|M2ZZQ4|M2ZZQ4_PSEFD	SD
tr|A0A395H6G0|A0A395H6G0_9EURO	SD
tr|A0A395GTA5|A0A395GTA5_9EURO	SD
tr|A0A507DGJ6|A0A507DGJ6_9FUNG	CD
tr|A0A507D7X3|A0A507D7X3_9FUNG	CD
tr|A0A507DCF6|A0A507DCF6_9FUNG	CD
tr|A0A5C2SBL7|A0A5C2SBL7_9APHY	CG
tr|A0A0D2A8G0|A0A0D2A8G0_9PEZI	CD
tr|A0A1B8CJ61|A0A1B8CJ61_9PEZI	CD
tr|A0A0D2C9S0|A0A0D2C9S0_9EURO	CD
tr|A0A5C2RZJ5|A0A5C2RZJ5_9APHY	CD
tr|A0A0D1XKP1|A0A0D1XKP1_9PEZI	SD
tr|A0A1B8CQ81|A0A1B8CQ81_9PEZI	SD
tr|A0A5C2S8C2|A0A5C2S8C2_9APHY	CD
tr|A0A4U7L0X1|A0A4U7L0X1_9BASI	CD
tr|A0A642UHS1|A0A642UHS1_DIURU	CD
tr|A0A5C2SB21|A0A5C2SB21_9APHY	CE
tr|A0A5C2S9A2|A0A5C2S9A2_9APHY	CE
tr|A0A5C2SD75|A0A5C2SD75_9APHY	CG
tr|A0A0G2I4B7|A0A0G2I4B7_9EURO	SD
tr|W6ZEV1|W6ZEV1_COCMI	SD
tr|A0A0B1P2D2|A0A0B1P2D2_UNCNE	SD
tr|W6Z569|W6Z569_COCMI	CD
tr|A0A0D7A0U1|A0A0D7A0U1_9AGAR	CD
tr|A0A0B1NZ96|A0A0B1NZ96_UNCNE	SD
tr|A0A6A5KM85|A0A6A5KM85_9PLEO	SD
tr|A0A139HG58|A0A139HG58_9PEZI	CD
tr|A0A139IMP1|A0A139IMP1_9PEZI	SD
tr|A0A367YFL4|A0A367YFL4_9ASCO	CD
tr|A0A066VBF9|A0A066VBF9_9AGAM	CD
tr|A0A367XWL6|A0A367XWL6_9ASCO	CD
tr|A0A2T5LRY0|A0A2T5LRY0_9EURO	CD
tr|W9X8S2|W9X8S2_9EURO	SD
tr|A0A074W330|A0A074W330_9PEZI	SD
tr|A0A2T5LLH4|A0A2T5LLH4_9EURO	SD
tr|W9WI83|W9WI83_9EURO	CD
tr|A0A066V5P7|A0A066V5P7_9AGAM	CD
tr|A0A074WL86|A0A074WL86_9PEZI	CD
tr|A0A066VAW6|A0A066VAW6_9AGAM	CD
tr|A0A6A5JW30|A0A6A5JW30_9PLEO	CD
tr|A0A066V5Q8|A0A066V5Q8_9AGAM	CD
tr|F4NSJ1|F4NSJ1_BATDJ	CD
tr|K1XJX8|K1XJX8_MARBU	SD
tr|W6MUK8|W6MUK8_9ASCO	CD
tr|W6MXI1|W6MXI1_9ASCO	CD
tr|A0A1E4SEC0|A0A1E4SEC0_9ASCO	CD
tr|A0A0C3BPY3|A0A0C3BPY3_9AGAM	CD
tr|K1X2U4|K1X2U4_MARBU	SD
tr|A0A0D2FRB3|A0A0D2FRB3_9EURO	SD
tr|A0A5N6JNP1|A0A5N6JNP1_9EURO	SD
tr|A0A0C2X2K6|A0A0C2X2K6_9AGAM	CE
tr|A0A5N6IZ47|A0A5N6IZ47_9EURO	SD
tr|A0A0C3BIS3|A0A0C3BIS3_9AGAM	CE
tr|A0A0C3AVW9|A0A0C3AVW9_9AGAM	CD
tr|F4NXI4|F4NXI4_BATDJ	CD
tr|F4NSJ2|F4NSJ2_BATDJ	CD
